date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2016-12-15,sh.000002,3272.7300,3286.4190,3246.6200,3264.2180,3288.2530,18958277888,212577714176.0000,3,0.006542,1,-0.730900,
2016-12-16,sh.000002,3257.7360,3275.9510,3252.3080,3269.7460,3264.2180,16454473216,189529808896.0000,3,0.005677,1,0.169400,
2016-12-19,sh.000002,3267.3270,3272.1720,3256.2200,3264.6730,3269.7460,15374240000,174182854656.0000,3,0.005284,1,-0.155100,
2016-12-20,sh.000002,3262.3870,3263.5600,3229.7970,3248.7840,3264.6730,15714807040,171409592320.0000,3,0.005400,1,-0.486700,
2016-12-21,sh.000002,3253.3610,3288.0090,3253.3610,3285.0370,3248.7840,18646312192,204059426816.0000,3,0.006407,1,1.115900,
2016-12-22,sh.000002,3279.5040,3291.0130,3273.9400,3287.2200,3285.0370,16746338560,185712119808.0000,3,0.005754,1,0.066400,
2016-12-23,sh.000002,3282.3550,3286.0210,3249.6940,3256.4100,3287.2200,16587461632,189047451648.0000,3,0.005698,1,-0.937300,
2016-12-26,sh.000002,3241.1300,3269.7710,3212.5910,3269.4420,3256.4100,15232032768,170386030592.0000,3,0.005230,1,0.400200,
2016-12-27,sh.000002,3264.0040,3275.0190,3260.1480,3261.1120,3269.4420,14131147264,162037067776.0000,3,0.004852,1,-0.254800,
2016-12-28,sh.000002,3260.1690,3265.4500,3240.0560,3248.1440,3261.1120,13550920192,154175578112.0000,3,0.004652,1,-0.397700,
2016-12-29,sh.000002,3241.4200,3258.1500,3232.4860,3241.6650,3248.1440,13242725632,149780516864.0000,3,0.004546,1,-0.199500,
2016-12-30,sh.000002,3242.9850,3255.0360,3235.2710,3249.5920,3241.6650,13305111552,151577190400.0000,3,0.004566,1,0.244500,
2017-01-03,sh.000002,3251.3460,3284.0160,3251.3460,3283.4500,3249.5920,14126339328,159678599168.0000,3,0.004848,1,1.041900,
2017-01-04,sh.000002,3281.2110,3308.8280,3277.3530,3307.4500,3283.4500,16746254848,195646967808.0000,3,0.005746,1,0.730900,
2017-01-05,sh.000002,3306.5140,3317.6320,3302.7010,3314.3870,3307.4500,17439704064,199465091072.0000,3,0.005984,1,0.209700,
2017-01-06,sh.000002,3312.6810,3321.3620,3301.4100,3302.7910,3314.3870,18338860032,207071412224.0000,3,0.006292,1,-0.349900,
2017-01-09,sh.000002,3296.7050,3322.5360,3295.8750,3320.5310,3302.7910,17143966464,191933734912.0000,3,0.005879,1,0.537100,
2017-01-10,sh.000002,3316.6780,3324.0300,3305.9330,3310.4920,3320.5310,17947034112,194774872064.0000,3,0.006153,1,-0.302300,
2017-01-11,sh.000002,3305.2580,3316.1460,3283.8580,3284.3720,3310.4920,17807378432,189004070912.0000,3,0.006106,1,-0.789000,
2017-01-12,sh.000002,3281.0610,3292.9850,3262.5640,3266.0360,3284.3720,14866561024,161765953536.0000,3,0.005097,1,-0.558300,
2017-01-13,sh.000002,3262.6670,3277.8490,3248.1330,3259.2690,3266.0360,15600892416,174254403584.0000,3,0.005349,1,-0.207200,
2017-01-16,sh.000002,3250.5940,3251.5770,3187.7800,3249.7700,3259.2690,25720686336,262363602944.0000,3,0.008818,1,-0.291400,
2017-01-17,sh.000002,3232.5520,3255.4670,3217.1340,3255.3290,3249.7700,13582499584,154530750464.0000,3,0.004655,1,0.171100,
2017-01-18,sh.000002,3251.1190,3271.0020,3244.6490,3259.7720,3255.3290,13155304192,144404041728.0000,3,0.004509,1,0.136500,
2017-01-19,sh.000002,3251.3340,3262.6900,3239.8260,3247.4760,3259.7720,12366671616,139145011200.0000,3,0.004238,1,-0.377200,
2017-01-20,sh.000002,3241.7160,3272.9480,3241.0780,3270.3260,3247.4760,12215112192,141313400832.0000,3,0.004186,1,0.703600,
2017-01-23,sh.000002,3272.7270,3294.0900,3272.7270,3284.5730,3270.3260,13242459136,147994787840.0000,3,0.004537,1,0.435600,
2017-01-24,sh.000002,3282.2710,3297.9630,3278.7080,3290.6230,3284.5730,12575135488,134402412544.0000,3,0.004307,1,0.184200,
2017-01-25,sh.000002,3285.4730,3299.9900,3280.7910,3297.9560,3290.6230,11196107264,126687621120.0000,3,0.003835,1,0.222800,
2017-01-26,sh.000002,3297.6050,3312.1860,3297.3030,3308.0610,3297.9560,11360097792,124838158336.0000,3,0.003891,1,0.306400,
2017-02-03,sh.000002,3309.0120,3311.7450,3283.8130,3288.1650,3308.0610,9194377728,107843493888.0000,3,0.003141,1,-0.601400,
2017-02-06,sh.000002,3291.2620,3307.7600,3283.1740,3305.8000,3288.1650,12697783552,149926068224.0000,3,0.004337,1,0.536300,
2017-02-07,sh.000002,3303.0900,3308.4700,3288.0110,3301.7040,3305.8000,12815981312,152424128512.0000,3,0.004377,1,-0.123900,
2017-02-08,sh.000002,3296.4540,3316.7490,3279.6290,3316.2680,3301.7040,14467465472,170697990144.0000,3,0.004941,1,0.441100,
2017-02-09,sh.000002,3313.8530,3337.0980,3311.6360,3333.2270,3316.2680,19132406016,209530187776.0000,3,0.006535,1,0.511400,
2017-02-10,sh.000002,3333.0390,3356.1440,3332.8250,3347.3880,3333.2270,23890459392,245490339840.0000,3,0.008160,1,0.424800,
2017-02-13,sh.000002,3349.7930,3371.1580,3349.7930,3368.4620,3347.3880,21981699072,235897745408.0000,3,0.007502,1,0.629600,
2017-02-14,sh.000002,3367.7050,3371.1490,3356.3350,3369.5990,3368.4620,18845108224,204026101760.0000,3,0.006432,1,0.033800,
2017-02-15,sh.000002,3367.0110,3388.5210,3357.6560,3364.4010,3369.5990,24099295744,257597276160.0000,3,0.008225,1,-0.154300,
2017-02-16,sh.000002,3361.6380,3382.5580,3358.9380,3381.8710,3364.4010,21651090176,226282000384.0000,3,0.007390,1,0.519300,
2017-02-17,sh.000002,3379.8630,3391.0670,3350.1830,3352.9640,3381.8710,22585251584,248316874752.0000,3,0.007707,1,-0.854800,
2017-02-20,sh.000002,3349.6940,3394.2240,3349.6940,3392.6490,3352.9640,23157074176,249858367488.0000,3,0.007902,1,1.183600,
2017-02-21,sh.000002,3395.0270,3407.7440,3392.5750,3406.6510,3392.6490,21112497920,233131974656.0000,3,0.007190,1,0.412700,
2017-02-22,sh.000002,3405.9830,3415.1110,3396.7110,3414.9360,3406.6510,20696949504,234463055872.0000,3,0.007050,1,0.243200,
2017-02-23,sh.000002,3412.4310,3417.9480,3388.8430,3404.5930,3414.9360,20871953408,236490661888.0000,3,0.007110,1,-0.302900,
2017-02-24,sh.000002,3399.8530,3407.3450,3385.8600,3406.7940,3404.5930,18592257792,213480980480.0000,3,0.006331,1,0.064600,
2017-02-27,sh.000002,3402.3370,3404.9160,3376.0170,3380.8220,3406.7940,18217800448,211104653312.0000,3,0.006203,1,-0.762400,
2017-02-28,sh.000002,3377.9930,3395.4940,3377.9930,3394.4970,3380.8220,15091826688,185785036800.0000,3,0.005139,1,0.404500,
2017-03-01,sh.000002,3392.7490,3413.5790,3390.4440,3399.8910,3394.4970,19017820416,225583505408.0000,3,0.006476,1,0.158900,
2017-03-02,sh.000002,3403.6510,3410.2710,3380.7690,3382.2060,3399.8910,18088941824,222819467264.0000,3,0.006159,1,-0.520200,
2017-03-03,sh.000002,3370.8450,3372.8990,3357.6510,3369.9250,3382.2060,15676537088,192479612928.0000,3,0.005338,1,-0.363100,
2017-03-06,sh.000002,3368.8990,3387.0430,3366.5060,3386.2130,3369.9250,15578906624,193556647936.0000,3,0.005302,1,0.483300,
2017-03-07,sh.000002,3385.3990,3395.4610,3378.8430,3395.2000,3386.2130,16381987840,209750114304.0000,3,0.005575,1,0.265400,
2017-03-08,sh.000002,3393.2380,3398.2680,3382.8430,3393.4080,3395.2000,16046241536,198041509888.0000,3,0.005461,1,-0.052800,
2017-03-09,sh.000002,3386.0990,3386.2830,3356.2800,3368.3160,3393.4080,16712132608,199036096512.0000,3,0.005687,1,-0.739400,
2017-03-10,sh.000002,3365.1540,3374.1570,3359.5740,3364.0970,3368.3160,13648208896,173516419072.0000,3,0.004644,1,-0.125300,
2017-03-13,sh.000002,3360.6190,3389.6590,3343.5410,3389.5600,3364.0970,16344098560,206741176320.0000,3,0.005556,1,0.756900,
2017-03-14,sh.000002,3387.7040,3399.3320,3383.8060,3392.0010,3389.5600,14656393216,191308374016.0000,3,0.004982,1,0.072000,
2017-03-15,sh.000002,3387.8730,3396.6220,3379.8540,3394.5850,3392.0010,14373429504,185520062464.0000,3,0.004886,1,0.076200,
2017-03-16,sh.000002,3400.2350,3423.8850,3400.2350,3423.0090,3394.5850,18903186176,244224716800.0000,3,0.006425,1,0.837300,
2017-03-17,sh.000002,3426.0870,3428.5140,3384.5280,3389.9540,3423.0090,20016346368,261867606016.0000,3,0.006803,1,-0.965700,
2017-03-20,sh.000002,3393.7870,3404.3060,3380.1810,3403.9730,3389.9540,17032323584,213778980864.0000,3,0.005787,1,0.413500,
2017-03-21,sh.000002,3403.3830,3415.9200,3399.6430,3415.2830,3403.9730,16248442880,218940678144.0000,3,0.005521,1,0.332300,
2017-03-22,sh.000002,3399.1270,3409.1710,3381.2380,3398.1100,3415.2830,18933445376,244269359104.0000,3,0.006433,1,-0.502800,
2017-03-23,sh.000002,3398.7490,3415.8120,3374.0900,3401.8190,3398.1100,19182673664,257416331264.0000,3,0.006517,1,0.109100,
2017-03-24,sh.000002,3400.5900,3429.8250,3394.0430,3423.7700,3401.8190,21924592384,266756694016.0000,3,0.007449,1,0.645300,
2017-03-27,sh.000002,3423.2140,3438.2280,3416.1080,3421.2030,3423.7700,20140408832,248870924288.0000,3,0.006838,1,-0.075000,
2017-03-28,sh.000002,3419.8200,3419.8200,3399.3130,3406.5040,3421.2030,16147223296,203283619840.0000,3,0.005483,1,-0.429600,
2017-03-29,sh.000002,3406.4170,3416.1200,3385.8740,3394.3490,3406.5040,21557723136,245054763008.0000,3,0.007319,1,-0.356800,
2017-03-30,sh.000002,3387.8700,3392.9920,3346.7350,3361.7870,3394.3490,24653081344,265314492416.0000,3,0.008370,1,-0.959300,
2017-03-31,sh.000002,3357.6010,3378.5640,3356.8200,3374.6640,3361.7870,19607041024,213807173632.0000,3,0.006656,1,0.383000,
2017-04-05,sh.000002,3388.4520,3424.9690,3385.8390,3424.6140,3374.6640,24764573184,272764624896.0000,3,0.008406,1,1.480100,
2017-04-06,sh.000002,3426.6040,3441.8210,3419.8670,3435.8670,3424.6140,24489649920,262086254592.0000,3,0.008312,1,0.328600,
2017-04-07,sh.000002,3435.4720,3450.7610,3429.6440,3441.7630,3435.8670,23581064960,266528546816.0000,3,0.008004,1,0.171600,
2017-04-10,sh.000002,3440.5510,3440.5510,3419.1030,3423.6930,3441.7630,23235248384,279186317312.0000,3,0.007886,1,-0.525000,
2017-04-11,sh.000002,3420.3590,3445.7670,3397.5530,3444.2590,3423.6930,28084090624,326330810368.0000,3,0.009531,1,0.600700,
2017-04-12,sh.000002,3438.8700,3440.0250,3416.2380,3428.3660,3444.2590,26907438592,311293415424.0000,3,0.009132,1,-0.461400,
2017-04-13,sh.000002,3419.3200,3436.0210,3415.4050,3430.6080,3428.3660,20712548864,223134412800.0000,3,0.007029,1,0.065400,
2017-04-14,sh.000002,3430.7990,3431.3940,3391.7730,3399.3110,3430.6080,21415720960,223871336448.0000,3,0.007267,1,-0.912300,
2017-04-17,sh.000002,3382.3830,3382.3830,3350.8910,3374.2440,3399.3110,21246010624,227033874432.0000,3,0.007208,1,-0.737400,
2017-04-18,sh.000002,3367.1340,3377.2100,3347.2430,3347.4830,3374.2440,18845679104,211723612160.0000,3,0.006394,1,-0.793100,
2017-04-19,sh.000002,3334.8420,3339.8760,3295.4650,3320.2290,3347.4830,21274663424,225491992576.0000,3,0.007213,1,-0.814200,
2017-04-20,sh.000002,3314.9510,3328.0780,3296.6430,3321.7060,3320.2290,19061582592,219922518016.0000,3,0.006460,1,0.044500,
2017-04-21,sh.000002,3319.8070,3330.8180,3307.5630,3322.8040,3321.7060,16460679936,184018206720.0000,3,0.005579,1,0.033100,
2017-04-24,sh.000002,3313.4530,3313.4530,3257.8750,3277.1140,3322.8040,18599658240,197652307968.0000,3,0.006304,1,-1.375000,
2017-04-25,sh.000002,3271.1950,3293.5930,3264.3970,3282.3790,3277.1140,15317576960,173964263424.0000,3,0.005191,1,0.160700,
2017-04-26,sh.000002,3280.6470,3301.6670,3279.0710,3288.9300,3282.3790,16963343360,196941791232.0000,3,0.005749,1,0.199600,
2017-04-27,sh.000002,3278.9520,3303.7750,3243.3190,3300.8100,3288.9300,21145991424,235525906432.0000,3,0.007167,1,0.361200,
2017-04-28,sh.000002,3292.2240,3303.5100,3284.4570,3303.4410,3300.8100,16265900288,183013933056.0000,3,0.005512,1,0.079700,
2017-05-02,sh.000002,3295.6500,3303.5910,3284.4530,3292.0020,3303.4410,15399593728,176232763392.0000,3,0.005219,1,-0.346300,
2017-05-03,sh.000002,3286.3260,3296.7970,3271.0280,3283.1930,3292.0020,16355055616,190094499840.0000,3,0.005542,1,-0.267600,
2017-05-04,sh.000002,3274.5390,3292.0500,3258.0430,3274.7870,3283.1930,17777049088,200034885632.0000,3,0.006022,1,-0.256000,
2017-05-05,sh.000002,3261.5620,3264.5700,3237.8510,3249.3980,3274.7870,17576195072,199982223360.0000,3,0.005953,1,-0.775300,
2017-05-08,sh.000002,3235.7750,3239.3630,3212.3730,3223.8820,3249.3980,18020298240,197968035840.0000,3,0.006104,1,-0.785200,
2017-05-09,sh.000002,3209.4490,3229.7680,3200.7840,3225.8830,3223.8820,13478715392,152625573888.0000,3,0.004564,1,0.062100,
2017-05-10,sh.000002,3223.4100,3236.6780,3195.5750,3196.8230,3225.8830,16056682496,181480628224.0000,3,0.005436,1,-0.900800,
2017-05-11,sh.000002,3180.0300,3208.1820,3158.8840,3205.9780,3196.8230,19102662144,197402058752.0000,3,0.006467,1,0.286400,
2017-05-12,sh.000002,3198.2210,3236.4270,3195.8580,3229.1310,3205.9780,15947997184,174972690432.0000,3,0.005399,1,0.722200,
2017-05-15,sh.000002,3231.6760,3245.2690,3231.6760,3236.1950,3229.1310,13551961344,158175637504.0000,3,0.004587,1,0.218800,
2017-05-16,sh.000002,3228.4680,3260.5370,3205.0700,3259.9640,3236.1950,17348762624,193100398592.0000,3,0.005871,1,0.734500,
2017-05-17,sh.000002,3254.5310,3266.8410,3247.6670,3250.9670,3259.9640,16844420352,194401857536.0000,3,0.005700,1,-0.276000,
2017-05-18,sh.000002,3227.7730,3249.9410,3223.2040,3235.9720,3250.9670,14847704320,168053755904.0000,3,0.005019,1,-0.461300,
2017-05-19,sh.000002,3232.3650,3241.5720,3226.6720,3236.4820,3235.9720,12952552704,150093631488.0000,3,0.004378,1,0.015800,
2017-05-22,sh.000002,3232.8540,3250.4600,3207.7490,3220.8990,3236.4820,15350595584,170225807360.0000,3,0.005189,1,-0.481500,
2017-05-23,sh.000002,3214.3000,3229.9100,3194.9020,3206.6650,3220.8990,17802328832,194888409088.0000,3,0.006017,1,-0.441900,
2017-05-24,sh.000002,3191.5600,3209.6660,3165.1090,3208.8950,3206.6650,13958326016,152517537792.0000,3,0.004716,1,0.069500,
2017-05-25,sh.000002,3199.7170,3261.9740,3197.0680,3254.7340,3208.8950,19113276928,201745969152.0000,3,0.006443,1,1.428500,
2017-05-26,sh.000002,3247.8710,3268.2040,3246.9130,3257.0600,3254.7340,15577690880,171239211008.0000,3,0.005248,1,0.071500,
2017-05-31,sh.000002,3273.0670,3291.8610,3258.5800,3264.5360,3257.0600,15261796608,177669767168.0000,3,0.005127,1,0.229500,
2017-06-01,sh.000002,3255.3370,3260.8270,3244.1340,3249.4350,3264.5360,16275529984,180611264512.0000,3,0.005466,1,-0.462600,
2017-06-02,sh.000002,3240.6150,3257.5210,3227.6340,3252.4270,3249.4350,14231190784,154330533888.0000,3,0.004779,1,0.092100,
2017-06-05,sh.000002,3248.8270,3252.3900,3230.6480,3237.8120,3252.4270,13244732672,143344119808.0000,3,0.004446,1,-0.449400,
2017-06-06,sh.000002,3230.3410,3249.5890,3224.3010,3248.8150,3237.8120,11334210304,127738613760.0000,3,0.003804,1,0.339800,
2017-06-07,sh.000002,3248.4390,3289.2350,3245.4790,3288.7620,3248.8150,17290692096,194068258816.0000,3,0.005799,1,1.229600,
2017-06-08,sh.000002,3284.7120,3302.3730,3280.8970,3299.2880,3288.7620,15209156864,178776535040.0000,3,0.005091,1,0.320100,
2017-06-09,sh.000002,3296.2690,3315.6080,3294.8250,3307.7160,3299.2880,15987244800,181390745600.0000,3,0.005349,1,0.255400,
2017-06-12,sh.000002,3298.4140,3314.6340,3283.5850,3288.3820,3307.7160,14655054336,170082422784.0000,3,0.004902,1,-0.584500,
2017-06-13,sh.000002,3282.2010,3305.2340,3279.0810,3302.8790,3288.3820,12812033280,148306857984.0000,3,0.004286,1,0.440800,
2017-06-14,sh.000002,3295.5660,3298.1050,3273.1210,3278.7040,3302.8790,13812186624,160500891648.0000,3,0.004620,1,-0.731900,
2017-06-15,sh.000002,3273.3600,3285.9380,3264.4060,3280.5510,3278.7040,14677873920,171004481536.0000,3,0.004909,1,0.056300,
2017-06-16,sh.000002,3274.1320,3282.3800,3265.1900,3270.7730,3280.5510,12943095808,149058166784.0000,3,0.004327,1,-0.298100,
2017-06-19,sh.000002,3269.7140,3295.5420,3269.3300,3293.0090,3270.7730,13472572160,151623507968.0000,3,0.004503,1,0.679800,
2017-06-20,sh.000002,3296.8310,3299.3870,3282.7620,3288.4360,3293.0090,14105061888,162390622208.0000,3,0.004713,1,-0.138900,
2017-06-21,sh.000002,3297.8590,3306.3010,3280.6610,3305.4450,3288.4360,13650732800,166926372864.0000,3,0.004561,1,0.517200,
2017-06-22,sh.000002,3301.2780,3337.7180,3295.4120,3296.2650,3305.4450,19100821504,220187918336.0000,3,0.006382,1,-0.277700,
2017-06-23,sh.000002,3286.8060,3307.4090,3265.4770,3307.2240,3296.2650,15457632000,175373803520.0000,3,0.005163,1,0.332500,
2017-06-26,sh.000002,3306.3160,3338.6650,3306.2830,3336.0850,3307.2250,17331263488,200194412544.0000,3,0.005789,1,0.872600,
2017-06-27,sh.000002,3333.9520,3344.4930,3322.4550,3342.1040,3336.0850,14799881216,167366549504.0000,3,0.004944,1,0.180400,
2017-06-28,sh.000002,3334.1600,3344.4850,3320.7070,3323.2370,3342.1040,14637848064,161978429440.0000,3,0.004888,1,-0.564500,
2017-06-29,sh.000002,3325.1000,3339.5710,3324.3590,3338.8110,3323.2370,12853131008,147090419712.0000,3,0.004289,1,0.468600,
2017-06-30,sh.000002,3327.1360,3344.2520,3321.5190,3343.3900,3338.8110,12125709312,143042301952.0000,3,0.004046,1,0.137100,
2017-07-03,sh.000002,3342.9300,3347.4250,3327.2220,3347.0390,3343.3910,14012642816,156451131392.0000,3,0.004670,1,0.109100,
2017-07-04,sh.000002,3343.8590,3344.0410,3324.3700,3333.2870,3347.0390,14091758080,161312178176.0000,3,0.004696,1,-0.410900,
2017-07-05,sh.000002,3329.5200,3358.9570,3324.7770,3358.7730,3333.2870,14801902848,173367910400.0000,3,0.004927,1,0.764600,
2017-07-06,sh.000002,3355.3270,3368.0140,3339.4890,3364.3240,3358.7730,17548301568,201988284416.0000,3,0.005840,1,0.165300,
2017-07-07,sh.000002,3355.2810,3371.7540,3346.3250,3370.0990,3364.3240,17643341824,201745547264.0000,3,0.005869,1,0.171700,
2017-07-10,sh.000002,3360.1220,3375.7360,3354.6060,3364.5260,3370.0990,19854961408,222559141888.0000,3,0.006604,1,-0.165400,
2017-07-11,sh.000002,3352.8540,3379.5520,3350.4740,3354.5160,3364.5260,18753890560,205276512256.0000,3,0.006238,1,-0.297500,
2017-07-12,sh.000002,3353.3540,3367.2580,3328.1710,3348.7480,3354.5160,18665566720,201625415680.0000,3,0.006202,1,-0.171900,
2017-07-13,sh.000002,3343.3200,3371.5110,3341.1820,3370.3520,3348.7480,19502556416,210630852608.0000,3,0.006478,1,0.645100,
2017-07-14,sh.000002,3363.9160,3375.4200,3356.3790,3374.8180,3370.3530,15996541696,174197002240.0000,3,0.005312,1,0.132500,
2017-07-17,sh.000002,3372.0830,3383.1800,3287.9290,3326.8040,3374.8180,26568327424,274315476992.0000,3,0.008821,1,-1.422700,
2017-07-18,sh.000002,3309.2360,3338.4840,3299.1190,3338.3770,3326.8040,19035846912,196279463936.0000,3,0.006315,1,0.347900,
2017-07-19,sh.000002,3331.8980,3385.8930,3330.1400,3383.8370,3338.3770,27196333568,269470531584.0000,3,0.009022,1,1.361700,
2017-07-20,sh.000002,3380.1890,3399.8440,3378.0030,3398.4180,3383.8370,23180256512,245631049728.0000,3,0.007689,1,0.430900,
2017-07-21,sh.000002,3389.7050,3401.3880,3384.8580,3391.1770,3398.4180,20567288832,221739458560.0000,3,0.006822,1,-0.213100,
2017-07-24,sh.000002,3383.7250,3415.4430,3382.8590,3404.4010,3391.1770,23268541952,250390130688.0000,3,0.007714,1,0.389900,
2017-07-25,sh.000002,3402.8690,3416.0190,3386.1100,3397.1800,3404.4010,20534711808,213259235328.0000,3,0.006807,1,-0.212100,
2017-07-26,sh.000002,3397.9790,3419.3910,3380.7510,3401.3530,3397.1800,21330629120,228311207936.0000,3,0.007071,1,0.122800,
2017-07-27,sh.000002,3397.2490,3405.7650,3372.9460,3403.5160,3401.3530,22809970432,242333503488.0000,3,0.007561,1,0.063600,
2017-07-28,sh.000002,3393.4110,3410.3500,3385.8090,3407.0550,3403.5160,18178449664,198134861824.0000,3,0.006024,1,0.104000,
2017-07-31,sh.000002,3406.5190,3431.9110,3404.8900,3427.7940,3407.0550,24566655744,253274624000.0000,3,0.008139,1,0.608700,
2017-08-01,sh.000002,3429.2040,3448.4100,3428.3010,3448.4100,3427.7940,23677609728,256135696384.0000,3,0.007844,1,0.601400,
2017-08-02,sh.000002,3444.0790,3461.8470,3437.3020,3440.4920,3448.4100,26635924992,279127445504.0000,3,0.008811,1,-0.229600,
2017-08-03,sh.000002,3435.1680,3449.2040,3416.4410,3427.7460,3440.4920,23295661312,243354230784.0000,3,0.007705,1,-0.370500,
2017-08-04,sh.000002,3423.9520,3442.6950,3415.5350,3416.3540,3427.7460,27557778176,285432823808.0000,3,0.009114,1,-0.332300,
2017-08-07,sh.000002,3411.7190,3435.2680,3397.0860,3434.5900,3416.3540,23097098496,231738634240.0000,3,0.007639,1,0.533800,
2017-08-08,sh.000002,3432.2000,3440.9160,3424.2930,3437.1210,3434.5900,25178902784,255605641216.0000,3,0.008320,1,0.073700,
2017-08-09,sh.000002,3432.8480,3432.9790,3418.1740,3430.4540,3437.1210,23531025408,237621059584.0000,3,0.007776,1,-0.194000,
2017-08-10,sh.000002,3424.3280,3437.7420,3389.1310,3415.9560,3430.4540,24030413312,251619237888.0000,3,0.007940,1,-0.422600,
2017-08-11,sh.000002,3390.9420,3398.5250,3351.9660,3360.1840,3415.9560,26247907840,266683723776.0000,3,0.008673,1,-1.632700,
2017-08-14,sh.000002,3357.5500,3393.1780,3357.5500,3390.3510,3360.1840,18997885184,208872448000.0000,3,0.006276,1,0.897800,
2017-08-15,sh.000002,3388.1160,3417.8980,3387.9870,3404.9680,3390.3510,18202341888,204423176192.0000,3,0.006011,1,0.431100,
2017-08-16,sh.000002,3401.3900,3402.3550,3381.4580,3399.9070,3404.9680,17654586624,200646696960.0000,3,0.005830,1,-0.148600,
2017-08-17,sh.000002,3407.6600,3423.6740,3405.1370,3422.9290,3399.9070,20327834112,228161077248.0000,3,0.006713,1,0.677100,
2017-08-18,sh.000002,3406.9900,3429.8880,3401.5780,3423.2170,3422.9290,19078901760,218208669696.0000,3,0.006300,1,0.008400,
2017-08-21,sh.000002,3429.3560,3442.9140,3425.0410,3442.2690,3423.2170,18578204160,209492090880.0000,3,0.006132,1,0.556600,
2017-08-22,sh.000002,3443.0160,3449.1850,3429.7240,3445.7890,3442.2690,18627090176,222746894336.0000,3,0.006148,1,0.102300,
2017-08-23,sh.000002,3439.0470,3455.5130,3429.2580,3443.1690,3445.7890,17961208320,204191494144.0000,3,0.005928,1,-0.076000,
2017-08-24,sh.000002,3443.4240,3453.9580,3420.7770,3426.1810,3443.1690,16319819520,186060070912.0000,3,0.005385,1,-0.493400,
2017-08-25,sh.000002,3426.1260,3489.5490,3426.1260,3489.1390,3426.1810,20547258624,226887356416.0000,3,0.006780,1,1.837600,
2017-08-28,sh.000002,3493.9830,3534.7740,3493.9830,3521.7540,3489.1390,25700325632,305000628224.0000,3,0.008477,1,0.934800,
2017-08-29,sh.000002,3521.1430,3534.3060,3513.1620,3524.4950,3521.7540,21918213632,268698124288.0000,3,0.007229,1,0.077800,
2017-08-30,sh.000002,3520.9170,3536.4620,3515.8480,3522.7240,3524.4950,24635146496,279279710208.0000,3,0.008124,1,-0.050200,
2017-08-31,sh.000002,3520.4460,3526.6410,3498.6250,3519.7150,3522.7240,23394929664,268791500800.0000,3,0.007715,1,-0.085400,
2017-09-01,sh.000002,3525.1470,3541.8370,3517.2420,3526.3480,3519.7150,28192525056,313273696256.0000,3,0.009295,1,0.188400,
2017-09-04,sh.000002,3529.0700,3541.3570,3517.9570,3539.4550,3526.3480,26696253952,296006209536.0000,3,0.008801,1,0.371700,
2017-09-05,sh.000002,3536.9390,3551.2320,3531.0350,3544.3700,3539.4550,21616852224,245314912256.0000,3,0.007126,1,0.138900,
2017-09-06,sh.000002,3531.8940,3551.3680,3523.8380,3545.4530,3544.3700,22863261952,261693190144.0000,3,0.007525,1,0.030500,
2017-09-07,sh.000002,3543.6070,3547.9590,3522.1260,3524.5690,3545.4530,22062348800,263673409536.0000,3,0.007262,1,-0.589000,
2017-09-08,sh.000002,3523.4320,3540.5880,3511.9570,3524.0470,3524.5690,19722577408,234322116608.0000,3,0.006491,1,-0.014800,
2017-09-11,sh.000002,3524.1590,3544.5400,3518.5700,3535.6560,3524.0470,21834290176,256399859712.0000,3,0.007184,1,0.329400,
2017-09-12,sh.000002,3540.9700,3551.0660,3529.8680,3538.9360,3535.6560,27234166528,324599664640.0000,3,0.008958,1,0.092800,
2017-09-13,sh.000002,3533.9340,3546.9280,3525.3540,3543.7800,3538.9360,19396067072,230309720064.0000,3,0.006380,1,0.136900,
2017-09-14,sh.000002,3543.0750,3551.5980,3519.8630,3530.4630,3543.7800,22051167744,256175779840.0000,3,0.007253,1,-0.375800,
2017-09-15,sh.000002,3523.8750,3524.2770,3503.1480,3511.8460,3530.4630,21911050496,252406558720.0000,3,0.007207,1,-0.527300,
2017-09-18,sh.000002,3510.6880,3530.8430,3510.6880,3521.5190,3511.8460,18994364928,227655860224.0000,3,0.006248,1,0.275400,
2017-09-19,sh.000002,3524.3210,3529.4110,3502.4530,3515.1940,3521.5190,19079149568,220484612096.0000,3,0.006276,1,-0.179600,
2017-09-20,sh.000002,3510.2970,3529.0440,3504.4080,3524.7250,3515.1940,19175334912,225490505728.0000,3,0.006306,1,0.271100,
2017-09-21,sh.000002,3523.3720,3537.1830,3515.1590,3516.1410,3524.7250,19693220608,231536525312.0000,3,0.006476,1,-0.243500,
2017-09-22,sh.000002,3504.9700,3514.7410,3492.2430,3510.6200,3516.1410,17887918336,206320488448.0000,3,0.005879,1,-0.157000,
2017-09-25,sh.000002,3502.2720,3508.9860,3492.2120,3499.1980,3510.6200,16903589120,201991102464.0000,3,0.005556,1,-0.325400,
2017-09-26,sh.000002,3493.7370,3505.0710,3489.7870,3501.2960,3499.1980,13230017280,158807793664.0000,3,0.004346,1,0.060000,
2017-09-27,sh.000002,3498.3990,3507.6200,3497.8420,3502.9590,3501.2960,14267665664,168673308672.0000,3,0.004685,1,0.047500,
2017-09-28,sh.000002,3501.4610,3502.2490,3493.3920,3497.0350,3502.9590,14913489408,181727272960.0000,3,0.004898,1,-0.169100,
